value,thetas,thetaPrime,PnL,capitalGains
1072291.0710268847,0.0,1072291.0710268847,4435.782679068642,17.098675455283942
1072311.62327277,-214551.85740834658,857759.7658644235,-0.0,20.552245885445647
1071101.2090943397,208787.09232286134,862314.1167714784,-1226.8545742286763,16.440395798321372
1069457.6763486469,-162803.17624303795,906654.500105609,-1660.0604332184387,16.527687525558044
1070185.7856514463,-248231.7820922893,821954.003559157,709.832299528396,18.27700327091394
1073077.501966083,-110733.14567212889,962344.3562939541,2875.146765806486,16.569548830168085
1073441.3601543526,0.0,1073441.3601543526,344.4585482241497,19.39964004555362
1073462.9993689028,164655.44628641763,908807.5530824851,-0.0,21.639214550184352
1074966.22367937,217079.5008254122,857886.7228539578,1484.9039043827675,18.320406084550484
1073239.9114884296,0.0,1073239.9114884296,-1743.606097757056,17.293906816597765
1073261.5466420306,-89275.32352793083,983986.2231140998,0.0,21.63515360091915
1073589.3086694095,0.0,1073589.3086694095,307.92611478334413,19.8359125954769
1073610.9508664138,192397.13885168603,881213.8120147277,0.0,21.642197004353285
1072048.6366167362,249565.67348659155,822482.9631301446,-1580.0784009862516,17.76415130867565
1070251.5768847398,279667.0132352108,790584.563649529,-1813.6399439797165,16.58021198334054
1069358.1559684272,409014.76259493816,660343.393373489,-909.3580970734505,15.93718076077867
1070262.1779659325,523160.8171299248,547101.3608360077,890.7103133310098,13.311684174299954
1067861.6539518249,570108.5516912894,497753.10226053547,-2411.5528827234393,11.028868615725655
1065620.7275751166,529798.5682681231,535822.1593069935,-2250.9604471034777,10.034070395132524
1068603.840762557,601014.0723089721,467589.76845358487,2972.3116932028943,10.801494237486668
1075233.6095882969,664063.0848597499,411170.52472854697,6620.34280984686,9.426015893018334
1080241.9689452706,571770.0944447353,508471.8745005353,5000.070681381905,8.288675591961102
1082393.3070876019,388406.0870786493,693987.2200089525,2141.087995100703,10.250147230650176
1078835.6608165526,257975.49168086183,820860.1691356908,-3571.6361720407463,13.989900991611071
1078453.3577483825,189552.65020722913,888900.7075411533,-398.8505666874893,16.547498517360722
1079326.2873670673,336093.5371530363,743232.750214031,855.010509324751,17.919109360131074
1074544.5417224213,354004.60475343943,720539.9369689819,-4796.728272984725,14.982628338722092
1078336.8788377186,274942.2544209522,803394.6244167665,3777.8119452537444,14.525170043574724
1078020.368512869,506238.93960686424,571781.4289060049,-332.70574016659225,16.195415317069003
1078781.7032664793,327455.8801808904,751325.8230855889,749.8083661658587,11.526387444330346
1075650.8750920866,340029.3291388239,735621.5459532627,-3145.973948802351,15.145774409610153
1077787.8931210358,309496.0639005439,768291.8292204919,2122.188832822285,14.829196127054415
1080556.539977613,462794.3842610838,617762.1557165291,2753.1590690306,15.487787546462007
1078930.65688498,353982.704280246,724947.9526047339,-1638.31187971425,12.428787081206481
1081245.6231548623,200929.21904775078,880316.4041071115,2300.3522398419173,14.614030040611626
1081624.1125773673,252052.5811700258,829571.5314073416,360.77829363525404,17.71112886973478
1078743.9782387195,136230.91322607425,942513.0650126452,-2896.8245289372835,16.690190289389346
1079971.059333504,97755.29254198048,982215.7667915234,1208.1186282462438,18.962466538129597
1080068.7815614499,278038.9696985832,802029.8118628666,77.96098080529603,19.761247140651236
1079196.7568323032,126679.82527097035,952516.9315613329,-888.1608062309627,16.1360770843298
1079739.7616293067,104287.60120083108,975452.1604284756,523.8410621841231,19.163734819412106
1078006.6169064213,146852.47362685244,931154.1432795688,-1752.7698926982348,19.625169812816363
1079434.0986889477,0.0,1079434.0986889477,1408.7478466914001,18.733935835194668
1079455.858709496,338774.212278312,740681.6464311839,0.0,21.76002054826385
1076205.440888842,178472.67704020845,897732.7638486336,-3265.3490219800083,14.9312013263617
1073880.0104615502,259339.10457465003,814540.9058869001,-2343.5275796903575,18.097152398578366
1072503.2275569334,413357.10848762625,659146.1190693071,-1393.203014812576,16.42011019572943
1073149.2879190696,621375.7402102257,451773.54770884395,632.7728134915619,13.287548644866012
1075827.6025407696,708047.0571539784,367780.54538679123,2669.225367556836,9.08925414325807
1083738.0924869052,692502.0109314665,391236.0815554387,7903.075957421887,7.41398871370507
1090679.9187527634,614171.2703993969,476508.64835336653,6933.939443323961,7.886822534334068
1087874.8693691248,418284.8329762699,669590.0363928549,-2814.6551928234553,9.60580918482046
1087804.0465437684,238870.9699433036,848933.0766004648,-84.32091011063721,13.498084754333735
1088662.4804553543,306608.50813059823,782053.9723247561,841.3204989066941,17.113412679258087
1091822.1407445343,295413.992053531,796408.1486910033,3143.8950743066252,15.765214873522229
1088228.896340025,215256.16209045058,872972.7342495744,-3609.29898134872,16.054576839261788
1088348.5688817296,0.0,1088348.5688817296,102.07452005751497,17.59802164709892
1088370.5086066755,179471.20272628978,908899.3058803858,0.0,21.93972494597319
1088048.637628956,150008.65258059927,938039.9850483567,-340.1932334240492,18.32225570443011
1088240.9394622918,193158.0231192863,895082.9163430055,173.39213854800659,18.90969478779386
1084619.9970882733,207983.39251446995,876636.6045738034,-3638.986108856721,18.043734838171236
1085671.8210355958,172041.85747599532,913629.9635596005,1033.2823870862467,18.541560236199974
1086009.3350678156,486338.85230061144,599670.4827672042,318.19003306829666,19.323999151476617
1078379.4204376596,405926.2543643894,672453.1660732701,-7642.598137004796,12.683506848889687
1075047.9428250326,365126.5215651642,709921.4212598684,-3345.7005310171485,14.222918390263526
1067145.94901895,610575.7051722411,456570.243846709,-7917.0092078197185,15.015401737254699
1077568.875776532,742644.4818112256,334924.39396530646,10413.269934407792,9.65682317413151
1071116.3016320537,1071116.3016320537,0.0,-6459.658061340644,7.08391686233504
1081967.731103396,1081967.731103396,0.0,10851.429471342473,0.0
1086703.7333515487,1086703.7333515487,0.0,4736.002248152648,0.0
1071200.3415645044,1071200.3415645044,0.0,-15503.391787044153,0.0
1066774.5353085238,1066774.5353085238,0.0,-4425.806255980677,0.0
1065403.977531415,1065403.977531415,0.0,-1370.557777108856,0.0
1059073.2422795664,1059073.2422795664,0.0,-6330.735251848513,0.0
1051218.812006437,1051218.812006437,0.0,-7854.4302731292955,0.0
1046037.9502398655,1046037.9502398655,0.0,-5180.861766571547,0.0
1050011.7162750615,1050011.7162750615,0.0,3973.7660351960703,0.0
1036063.7665818974,1036063.7665818974,0.0,-13947.949693164115,0.0
1042706.0534202714,1042706.0534202714,0.0,6642.286838373976,0.0
1066114.035617736,1066114.035617736,0.0,23407.98219746455,0.0
1060173.1270882974,1060173.1270882974,0.0,-5940.908529438531,0.0
1061853.600197273,1061853.600197273,0.0,1680.4731089757076,0.0
1063152.6087907571,1063152.6087907571,0.0,1299.0085934841422,0.0
1073589.6048859996,1073589.6048859996,0.0,10436.996095242357,0.0
1072601.130114865,1072601.130114865,0.0,-988.4747711344479,0.0
1076561.1684261714,1076561.1684261714,0.0,3960.038311306337,0.0
1061106.077296406,1061106.077296406,0.0,-15455.091129765338,0.0
1047908.7613632644,1047908.7613632644,0.0,-13197.315933141654,0.0
1048831.6411215265,1048831.6411215265,0.0,922.8797582620801,0.0
1051660.8047467472,1051660.8047467472,0.0,2829.1636252206836,0.0
1054870.4060836574,1054870.4060836574,0.0,3209.601336910126,0.0
1048547.2501019787,1048547.2501019787,0.0,-6323.155981678738,0.0
1052899.5326356397,1052899.5326356397,0.0,4352.2825336611,0.0
1053057.9657786658,1053057.9657786658,0.0,158.43314302630205,0.0
1046739.3721112569,1046739.3721112569,0.0,-6318.593667408922,0.0
1040804.3798143332,1040804.3798143332,0.0,-5934.992296923798,0.0
1044392.3432931402,1044392.3432931402,0.0,3587.963478806996,0.0
1038840.9962616476,1038840.9962616476,0.0,-5551.347031492614,0.0
1040524.6718562061,1040524.6718562061,0.0,1683.6755945585428,0.0
1016327.7697030145,1016327.7697030145,0.0,-24196.902153191582,0.0
1023722.6867949349,1023722.6867949349,0.0,7394.917091920351,0.0
1001061.3408958509,1001061.3408958509,0.0,-22661.345899083964,0.0
997045.9834588069,997045.9834588069,0.0,-4015.3574370439824,0.0
991891.7831683052,991891.7831683052,0.0,-5154.200290501749,0.0
993202.7170574251,993202.7170574251,0.0,1310.9338891198706,0.0
993752.7345285433,993752.7345285433,0.0,550.0174711182603,0.0
978638.753173378,978638.753173378,0.0,-15113.981355165351,0.0
959758.5109688373,959758.5109688373,0.0,-18880.242204540624,0.0
970985.6433800736,970985.6433800736,0.0,11227.132411236327,0.0
966971.1789673569,966971.1789673569,0.0,-4014.464412716656,0.0
955721.9420417843,955721.9420417843,0.0,-11249.236925572613,0.0
975700.308134736,975700.308134736,0.0,19978.36609295174,0.0
974732.6035791024,974732.6035791024,0.0,-967.7045556336121,0.0
993176.1478282828,993176.1478282828,0.0,18443.544249180366,0.0
968231.7261871786,968231.7261871786,0.0,-24944.421641104145,0.0
983625.1692893995,983625.1692893995,0.0,15393.443102220912,0.0
968963.2568039186,968963.2568039186,0.0,-14661.912485480892,0.0
958110.429443385,958110.429443385,0.0,-10852.827360533669,0.0
949543.4308078906,949543.4308078906,0.0,-8566.99863549441,0.0
932997.1829956438,932997.1829956438,0.0,-16546.2478122468,0.0
937360.4037376237,937360.4037376237,0.0,4363.220741979918,0.0
948941.0018887802,948941.0018887802,0.0,11580.598151156433,0.0
957857.276882748,957857.276882748,0.0,8916.274993967809,0.0
939044.4474576946,939044.4474576946,0.0,-18812.829425053456,0.0
951756.3989518316,951756.3989518316,0.0,12711.951494137082,0.0
949277.1405286955,949277.1405286955,0.0,-2479.25842313611,0.0
944901.18762539,944901.18762539,0.0,-4375.952903305476,0.0
940906.6597811162,940906.6597811162,0.0,-3994.5278442737877,0.0
959132.7066172335,959132.7066172335,0.0,18226.0468361173,0.0
978721.5063199531,978721.5063199531,0.0,19588.799702719647,0.0
986125.3524196263,986125.3524196263,0.0,7403.84609967322,0.0
977166.1268895589,977166.1268895589,0.0,-8959.225530067455,0.0
989892.0265742798,989892.0265742798,0.0,12725.899684720953,0.0
1004514.0079285454,1004514.0079285454,0.0,14621.981354265627,0.0
983390.2358293703,983390.2358293703,0.0,-21123.772099175047,0.0
987363.3096637221,987363.3096637221,0.0,3973.0738343517423,0.0
986014.3607985587,986014.3607985587,0.0,-1348.9488651633847,0.0
1006704.0027470351,1006704.0027470351,0.0,20689.641948476416,0.0
993195.0165989536,993195.0165989536,0.0,-13508.986148081465,0.0
1003999.3745490826,1003999.3745490826,0.0,10804.35795012893,0.0
1007964.0694707738,1007964.0694707738,0.0,3964.694921691151,0.0
1013065.9596276035,1013065.9596276035,0.0,5101.890156829784,0.0
1012092.5721384246,1012092.5721384246,0.0,-973.3874891788813,0.0
1015293.8054432082,1015293.8054432082,0.0,3201.233304783562,0.0
1004076.1498368523,1004076.1498368523,0.0,-11217.6556063559,0.0
1019036.9741215963,1019036.9741215963,0.0,14960.824284744021,0.0
1021096.9408388671,1021096.9408388671,0.0,2059.966717270773,0.0
1032635.1566976942,1032635.1566976942,0.0,11538.215858827061,0.0
1021802.17651868,1021802.17651868,0.0,-10832.980179014292,0.0
1038769.5186865877,1038769.5186865877,0.0,16967.34216790777,0.0
1035889.171358562,1035889.171358562,0.0,-2880.3473280257454,0.0
1055050.1747838128,0.0,1055050.1747838128,19161.003425250852,0.0
1055072.4899327194,0.0,1055072.4899327194,-0.0,22.31514890651642
1055094.805553609,-77878.41246414688,977216.3930894622,0.0,22.315620889634022
1055739.4061925968,-151052.353377566,904687.0528150308,623.9317363641081,20.66890262365824
1056053.3206438343,-119134.60263691249,936918.7180069218,294.77960174888153,19.134849488557837
1055617.5252656352,-66916.89086320248,988700.6344024327,-455.6119529984341,19.816574799308494
1054179.0134607984,-48006.43994739434,1006172.5735134041,-1459.4236082826262,20.91180344591517
1053039.872672145,-41744.64794136217,1011295.2247307829,-1160.4221374841827,21.281348830831867
1052994.9682990464,-202787.98756186824,850206.9807371781,-66.29407007025465,21.389696971464495
1054423.679007391,-351114.4065060985,703309.2725012924,1410.72815563757,17.982552706934023
1052901.858799699,-359026.96738467785,693874.8914150211,-1536.6957572329143,14.875549540964702
1050110.307215462,-312571.7557579889,737538.5514574731,-2806.2275891270533,14.676004890091482
1051775.4690850063,-338915.5930507676,712859.8760342386,1649.562343575374,15.599525968935414
1052771.0068014343,-387383.17621222045,665387.8305892139,980.4601640393397,15.077552388865719
1052032.8869939859,-352703.0112058187,699329.8757881671,-752.1932883834389,14.073480934899361
1046003.3343661872,-331462.87358870805,714540.4607774792,-6044.344009939352,14.791382140841112
1048087.5654454587,-343086.29227338394,705001.2731720748,2069.1179811808815,15.113098090569544
1050727.7175439822,-451183.563745667,599544.1537983152,2625.2407618248194,14.911336698600282
